raceId,driverId,stop,lap,time,duration,milliseconds
841,153,1,1,0 days 17:05:23,0 days 00:00:26.898000,26898
841,30,1,1,0 days 17:05:52,0 days 00:00:25.021000,25021
841,17,1,11,0 days 17:20:48,0 days 00:00:23.426000,23426
841,4,1,12,0 days 17:22:34,0 days 00:00:23.251000,23251
841,13,1,13,0 days 17:24:10,0 days 00:00:23.842000,23842
841,22,1,13,0 days 17:24:29,0 days 00:00:23.643000,23643
841,20,1,14,0 days 17:25:17,0 days 00:00:22.603000,22603
841,814,1,14,0 days 17:26:03,0 days 00:00:24.863000,24863
841,816,1,14,0 days 17:26:50,0 days 00:00:25.259000,25259
841,67,1,15,0 days 17:27:34,0 days 00:00:25.342000,25342
841,2,1,15,0 days 17:27:41,0 days 00:00:22.994000,22994
841,1,1,16,0 days 17:28:24,0 days 00:00:23.227000,23227
841,808,1,16,0 days 17:28:39,0 days 00:00:24.535000,24535
841,3,1,16,0 days 17:29:00,0 days 00:00:23.716000,23716
841,155,1,16,0 days 17:29:06,0 days 00:00:24.064000,24064
841,16,1,16,0 days 17:29:08,0 days 00:00:25.978000,25978
841,15,1,16,0 days 17:29:49,0 days 00:00:24.899000,24899
841,18,1,17,0 days 17:30:24,0 days 00:00:16.867000,16867
841,153,2,17,0 days 17:31:06,0 days 00:00:24.463000,24463
841,5,1,17,0 days 17:31:11,0 days 00:00:24.865000,24865
841,30,2,17,0 days 17:32:08,0 days 00:00:23.988000,23988
841,10,1,18,0 days 17:33:02,0 days 00:00:23.792000,23792
841,18,2,19,0 days 17:33:53,0 days 00:00:23.303000,23303
841,815,1,23,0 days 17:40:27,0 days 00:00:23.438000,23438
841,22,2,23,0 days 17:40:45,0 days 00:00:37.856000,37856
841,17,2,26,0 days 17:44:29,0 days 00:00:22.520000,22520
841,4,2,27,0 days 17:46:04,0 days 00:00:24.733000,24733
841,22,3,28,0 days 17:49:07,0 days 00:00:16.892000,16892
841,67,2,29,0 days 17:49:47,0 days 00:00:23.100000,23100
841,2,2,30,0 days 17:51:32,0 days 00:00:25.098000,25098
841,13,2,31,0 days 17:52:28,0 days 00:00:24.500000,24500
841,155,2,32,0 days 17:54:21,0 days 00:00:24.192000,24192
841,20,2,36,0 days 17:59:17,0 days 00:00:24.036000,24036
841,1,2,36,0 days 17:59:29,0 days 00:00:23.199000,23199
841,153,3,35,0 days 17:59:45,0 days 00:00:26.348000,26348
841,808,2,36,0 days 17:59:47,0 days 00:00:25.683000,25683
841,814,2,36,0 days 18:00:48,0 days 00:00:24.332000,24332
841,18,3,37,0 days 18:01:49,0 days 00:00:22.681000,22681
841,16,2,37,0 days 18:02:15,0 days 00:00:23.871000,23871
841,15,2,37,0 days 18:03:55,0 days 00:00:24.848000,24848
841,816,2,38,0 days 18:06:53,0 days 00:00:26.446000,26446
841,17,3,41,0 days 18:07:37,0 days 00:00:26.230000,26230
841,22,4,40,0 days 18:08:03,0 days 00:00:26.309000,26309
841,4,3,42,0 days 18:09:08,0 days 00:00:24.181000,24181
841,13,3,48,0 days 18:18:54,0 days 00:00:24.095000,24095
842,16,1,3,0 days 16:09:07,0 days 00:00:31.694000,31694
842,22,1,3,0 days 16:10:04,0 days 00:00:32.978000,32978
842,17,1,10,0 days 16:21:21,0 days 00:00:22.572000,22572
842,814,1,11,0 days 16:23:16,0 days 00:00:22.773000,22773
842,1,1,12,0 days 16:24:40,0 days 00:00:22.552000,22552
842,20,1,13,0 days 16:26:17,0 days 00:00:23.019000,23019
842,2,1,13,0 days 16:26:28,0 days 00:00:23.900000,23900
842,18,1,13,0 days 16:26:29,0 days 00:00:22.400000,22400
842,13,1,13,0 days 16:26:30,0 days 00:00:29.224000,29224
842,15,1,13,0 days 16:27:03,0 days 00:00:25.516000,25516
842,4,1,14,0 days 16:28:15,0 days 00:00:23.152000,23152
842,30,1,14,0 days 16:28:34,0 days 00:00:22.576000,22576
842,808,1,15,0 days 16:30:10,0 days 00:00:23.182000,23182
842,67,1,15,0 days 16:30:23,0 days 00:00:23.280000,23280
842,3,1,15,0 days 16:30:37,0 days 00:00:24.967000,24967
842,5,1,15,0 days 16:30:37,0 days 00:00:29.084000,29084
842,153,1,16,0 days 16:32:25,0 days 00:00:23.584000,23584
842,16,2,16,0 days 16:32:31,0 days 00:00:22.046000,22046
842,155,1,17,0 days 16:33:53,0 days 00:00:23.280000,23280
842,815,1,17,0 days 16:34:14,0 days 00:00:23.597000,23597
842,10,1,17,0 days 16:34:28,0 days 00:00:24.617000,24617
842,816,1,17,0 days 16:34:39,0 days 00:00:26.252000,26252
842,24,1,17,0 days 16:34:56,0 days 00:00:27.815000,27815
842,22,2,17,0 days 16:35:41,0 days 00:00:24.502000,24502
842,67,2,20,0 days 16:39:30,0 days 00:00:29.843000,29843
842,17,2,22,0 days 16:42:37,0 days 00:00:21.991000,21991
842,18,2,23,0 days 16:44:11,0 days 00:00:22.471000,22471
842,1,2,24,0 days 16:45:48,0 days 00:00:22.611000,22611
842,814,2,24,0 days 16:46:20,0 days 00:00:22.419000,22419
842,20,2,25,0 days 16:47:27,0 days 00:00:21.893000,21893
842,4,2,26,0 days 16:49:19,0 days 00:00:23.894000,23894
842,2,2,26,0 days 16:49:31,0 days 00:00:23.221000,23221
842,13,2,27,0 days 16:51:17,0 days 00:00:22.541000,22541
842,808,2,27,0 days 16:51:25,0 days 00:00:22.680000,22680
842,30,2,28,0 days 16:53:26,0 days 00:00:22.261000,22261
842,3,2,29,0 days 16:55:28,0 days 00:00:22.577000,22577
842,17,3,32,0 days 17:00:01,0 days 00:00:22.069000,22069
842,153,2,32,0 days 17:00:55,0 days 00:00:22.888000,22888
842,16,3,32,0 days 17:00:56,0 days 00:00:22.550000,22550
842,67,3,32,0 days 17:01:03,0 days 00:00:27.439000,27439
842,5,2,34,0 days 17:04:41,0 days 00:00:23.336000,23336
842,10,2,34,0 days 17:05:19,0 days 00:00:24.429000,24429
842,816,2,35,0 days 17:07:20,0 days 00:00:24.416000,24416
842,155,2,36,0 days 17:07:26,0 days 00:00:23.442000,23442
842,1,3,37,0 days 17:08:28,0 days 00:00:25.382000,25382
842,814,3,37,0 days 17:09:21,0 days 00:00:23.977000,23977
842,18,3,38,0 days 17:10:13,0 days 00:00:22.483000,22483
842,13,3,38,0 days 17:10:28,0 days 00:00:22.893000,22893
842,2,3,39,0 days 17:12:09,0 days 00:00:22.602000,22602
842,24,2,38,0 days 17:13:32,0 days 00:00:26.554000,26554
842,3,3,40,0 days 17:15:05,0 days 00:00:22.526000,22526
842,20,3,41,0 days 17:15:08,0 days 00:00:22.313000,22313
842,4,3,41,0 days 17:15:25,0 days 00:00:23.812000,23812
842,30,3,42,0 days 17:18:08,0 days 00:00:22.227000,22227
842,17,4,43,0 days 17:19:10,0 days 00:00:22.161000,22161
842,808,3,44,0 days 17:21:08,0 days 00:00:28.694000,28694
842,4,4,46,0 days 17:24:24,0 days 00:00:27.182000,27182
842,24,3,44,0 days 17:25:07,0 days 00:00:38.823000,38823
842,1,4,52,0 days 17:34:48,0 days 00:00:22.466000,22466
843,153,1,9,0 days 15:19:36,0 days 00:00:22.419000,22419
843,24,1,9,0 days 15:20:00,0 days 00:00:14.160000,14160
843,30,1,10,0 days 15:21:12,0 days 00:00:20.522000,20522
843,17,1,10,0 days 15:21:27,0 days 00:00:23.442000,23442
843,813,1,10,0 days 15:21:35,0 days 00:00:23.160000,23160
843,814,1,11,0 days 15:22:57,0 days 00:00:21.989000,21989
843,3,1,12,0 days 15:24:32,0 days 00:00:20.771000,20771
843,67,1,12,0 days 15:24:56,0 days 00:00:22.010000,22010
843,18,1,14,0 days 15:27:59,0 days 00:00:23.779000,23779
843,20,1,14,0 days 15:28:00,0 days 00:00:21.995000,21995
843,155,1,14,0 days 15:28:17,0 days 00:00:21.855000,21855
843,13,1,15,0 days 15:29:47,0 days 00:00:21.624000,21624
843,1,1,15,0 days 15:29:49,0 days 00:00:20.878000,20878
843,16,1,15,0 days 15:30:01,0 days 00:00:20.989000,20989
843,4,1,16,0 days 15:31:34,0 days 00:00:22.524000,22524
843,815,1,16,0 days 15:31:55,0 days 00:00:21.473000,21473
843,22,1,16,0 days 15:32:01,0 days 00:00:21.709000,21709
843,67,2,16,0 days 15:32:19,0 days 00:00:24.722000,24722
843,10,1,16,0 days 15:32:33,0 days 00:00:22.683000,22683
843,808,1,17,0 days 15:33:36,0 days 00:00:21.981000,21981
843,2,1,18,0 days 15:35:28,0 days 00:00:22.216000,22216
843,5,1,19,0 days 15:37:31,0 days 00:00:22.485000,22485
843,15,1,20,0 days 15:39:24,0 days 00:00:23.029000,23029
843,816,1,20,0 days 15:39:50,0 days 00:00:22.901000,22901
843,24,2,21,0 days 15:42:05,0 days 00:00:24.467000,24467
843,39,1,23,0 days 15:45:28,0 days 00:00:26.049000,26049
843,18,2,24,0 days 15:45:35,0 days 00:00:20.758000,20758
843,3,2,25,0 days 15:47:13,0 days 00:00:22.005000,22005
843,1,2,25,0 days 15:47:20,0 days 00:00:20.533000,20533
843,17,2,25,0 days 15:47:44,0 days 00:00:21.132000,21132
843,813,2,25,0 days 15:48:09,0 days 00:00:22.062000,22062
843,30,2,26,0 days 15:49:15,0 days 00:00:21.964000,21964
843,10,2,28,0 days 15:54:22,0 days 00:00:21.908000,21908
843,16,2,30,0 days 15:56:26,0 days 00:00:21.058000,21058
843,155,2,30,0 days 15:56:28,0 days 00:00:21.936000,21936
843,2,2,30,0 days 15:56:29,0 days 00:00:21.821000,21821
843,20,2,31,0 days 15:57:37,0 days 00:00:21.533000,21533
843,4,2,32,0 days 15:59:39,0 days 00:00:21.251000,21251
843,814,2,32,0 days 15:59:51,0 days 00:00:21.218000,21218
843,13,2,33,0 days 16:01:04,0 days 00:00:21.168000,21168
843,67,3,33,0 days 16:02:13,0 days 00:00:21.928000,21928
843,816,2,34,0 days 16:05:10,0 days 00:00:22.802000,22802
843,22,2,35,0 days 16:05:24,0 days 00:00:21.481000,21481
843,815,2,36,0 days 16:06:55,0 days 00:00:23.397000,23397
843,18,3,37,0 days 16:08:00,0 days 00:00:21.237000,21237
843,808,2,37,0 days 16:08:34,0 days 00:00:22.005000,22005
843,1,3,38,0 days 16:09:38,0 days 00:00:20.567000,20567
843,3,3,39,0 days 16:11:19,0 days 00:00:20.720000,20720
843,30,3,39,0 days 16:11:49,0 days 00:00:21.400000,21400
843,17,3,40,0 days 16:13:29,0 days 00:00:21.091000,21091
843,10,3,39,0 days 16:14:17,0 days 00:00:33.827000,33827
843,5,2,40,0 days 16:14:27,0 days 00:00:21.890000,21890
843,813,3,40,0 days 16:14:36,0 days 00:00:27.620000,27620
843,15,2,42,0 days 16:18:14,0 days 00:00:22.260000,22260
843,24,3,45,0 days 16:25:39,0 days 00:00:23.499000,23499
843,16,3,47,0 days 16:26:24,0 days 00:00:28.708000,28708
843,815,3,48,0 days 16:28:01,0 days 00:00:13.900000,13900
843,815,4,50,0 days 16:31:39,0 days 00:00:28.845000,28845
844,815,1,1,0 days 15:05:18,0 days 00:00:29.270000,29270
844,30,1,2,0 days 15:06:35,0 days 00:00:30.182000,30182
844,808,1,8,0 days 15:16:06,0 days 00:00:21.422000,21422
844,13,1,9,0 days 15:17:37,0 days 00:00:22.022000,22022
844,1,1,9,0 days 15:17:38,0 days 00:00:20.833000,20833
844,67,1,9,0 days 15:17:47,0 days 00:00:21.769000,21769
844,17,1,10,0 days 15:19:04,0 days 00:00:21.050000,21050
844,4,1,10,0 days 15:19:05,0 days 00:00:21.308000,21308
844,3,1,10,0 days 15:19:09,0 days 00:00:22.573000,22573
844,2,1,10,0 days 15:19:16,0 days 00:00:22.300000,22300
844,22,1,10,0 days 15:19:20,0 days 00:00:22.717000,22717
844,16,1,10,0 days 15:19:22,0 days 00:00:21.649000,21649
844,20,1,11,0 days 15:20:32,0 days 00:00:20.623000,20623
844,814,1,11,0 days 15:21:00,0 days 00:00:20.775000,20775
844,813,1,11,0 days 15:21:09,0 days 00:00:23.881000,23881
844,18,1,13,0 days 15:23:57,0 days 00:00:21.368000,21368
844,155,1,13,0 days 15:24:09,0 days 00:00:21.820000,21820
844,153,1,13,0 days 15:24:25,0 days 00:00:22.713000,22713
844,15,1,13,0 days 15:24:28,0 days 00:00:23.066000,23066
844,30,2,14,0 days 15:26:02,0 days 00:00:20.907000,20907
844,39,1,14,0 days 15:26:26,0 days 00:00:27.353000,27353
844,5,1,15,0 days 15:27:42,0 days 00:00:22.854000,22854
844,24,1,15,0 days 15:28:03,0 days 00:00:24.634000,24634
844,815,2,16,0 days 15:29:30,0 days 00:00:22.895000,22895
844,816,1,16,0 days 15:29:37,0 days 00:00:22.779000,22779
844,24,2,16,0 days 15:30:57,0 days 00:00:56.611000,56611
844,808,2,19,0 days 15:33:42,0 days 00:00:21.323000,21323
844,1,2,20,0 days 15:35:09,0 days 00:00:21.075000,21075
844,17,2,21,0 days 15:36:27,0 days 00:00:20.421000,20421
844,3,2,22,0 days 15:38:24,0 days 00:00:20.927000,20927
844,2,2,22,0 days 15:38:25,0 days 00:00:21.919000,21919
844,4,2,23,0 days 15:39:35,0 days 00:00:21.732000,21732
844,13,2,23,0 days 15:39:58,0 days 00:00:21.322000,21322
844,67,2,23,0 days 15:40:07,0 days 00:00:22.128000,22128
844,155,2,23,0 days 15:40:15,0 days 00:00:23.455000,23455
844,22,2,24,0 days 15:41:43,0 days 00:00:22.868000,22868
844,814,2,24,0 days 15:41:50,0 days 00:00:20.930000,20930
844,20,2,25,0 days 15:42:31,0 days 00:00:20.112000,20112
844,16,2,25,0 days 15:43:21,0 days 00:00:21.084000,21084
844,813,2,25,0 days 15:43:41,0 days 00:00:22.555000,22555
844,15,2,25,0 days 15:43:47,0 days 00:00:22.862000,22862
844,18,2,26,0 days 15:44:37,0 days 00:00:22.639000,22639
844,39,2,27,0 days 15:47:59,0 days 00:00:24.962000,24962
844,153,2,29,0 days 15:49:46,0 days 00:00:21.826000,21826
844,30,3,30,0 days 15:51:13,0 days 00:00:20.379000,20379
844,5,2,31,0 days 15:53:27,0 days 00:00:21.633000,21633
844,814,3,32,0 days 15:54:38,0 days 00:00:20.887000,20887
844,815,3,32,0 days 15:54:42,0 days 00:00:22.365000,22365
844,3,3,33,0 days 15:55:49,0 days 00:00:20.949000,20949
844,1,3,34,0 days 15:57:04,0 days 00:00:35.688000,35688
844,816,2,33,0 days 15:57:20,0 days 00:00:24.837000,24837
844,808,3,34,0 days 15:57:21,0 days 00:00:21.838000,21838
844,13,3,34,0 days 15:57:22,0 days 00:00:23.471000,23471
844,17,3,35,0 days 15:58:20,0 days 00:00:20.843000,20843
844,4,3,36,0 days 15:59:49,0 days 00:00:21.702000,21702
844,2,3,36,0 days 16:00:31,0 days 00:00:20.872000,20872
844,24,3,35,0 days 16:02:57,0 days 00:00:25.125000,25125
844,155,3,38,0 days 16:03:58,0 days 00:00:22.456000,22456
844,18,3,39,0 days 16:05:05,0 days 00:00:21.417000,21417
844,153,3,39,0 days 16:05:31,0 days 00:00:21.986000,21986
844,20,3,40,0 days 16:05:46,0 days 00:00:20.385000,20385
844,15,3,39,0 days 16:06:10,0 days 00:00:22.219000,22219
844,67,3,40,0 days 16:06:48,0 days 00:00:22.032000,22032
844,22,3,40,0 days 16:07:01,0 days 00:00:21.687000,21687
844,16,3,40,0 days 16:07:05,0 days 00:00:21.006000,21006
844,24,4,37,0 days 16:07:22,0 days 00:00:43.603000,43603
844,813,3,41,0 days 16:09:04,0 days 00:00:21.827000,21827
844,815,4,42,0 days 16:10:21,0 days 00:00:21.715000,21715
844,3,4,44,0 days 16:12:55,0 days 00:00:20.308000,20308
844,814,4,44,0 days 16:13:28,0 days 00:00:21.403000,21403
844,17,4,45,0 days 16:13:49,0 days 00:00:22.087000,22087
844,808,4,45,0 days 16:14:37,0 days 00:00:21.662000,21662
844,30,4,45,0 days 16:14:46,0 days 00:00:20.597000,20597
844,4,4,46,0 days 16:15:17,0 days 00:00:21.379000,21379
844,813,4,45,0 days 16:15:30,0 days 00:00:13.925000,13925
844,1,4,46,0 days 16:15:51,0 days 00:00:22.041000,22041
844,2,4,46,0 days 16:16:10,0 days 00:00:21.884000,21884
844,13,4,46,0 days 16:16:13,0 days 00:00:26.685000,26685
844,20,4,47,0 days 16:16:40,0 days 00:00:20.489000,20489
844,39,3,45,0 days 16:17:26,0 days 00:00:24.474000,24474
844,5,3,53,0 days 16:28:36,0 days 00:00:23.114000,23114
844,153,4,55,0 days 16:30:31,0 days 00:00:21.931000,21931
845,155,1,1,0 days 14:05:11,0 days 00:00:24.871000,24871
845,815,1,7,0 days 14:14:14,0 days 00:00:23.592000,23592
845,813,1,8,0 days 14:15:48,0 days 00:00:22.689000,22689
845,20,1,9,0 days 14:16:54,0 days 00:00:20.253000,20253
845,67,1,9,0 days 14:17:17,0 days 00:00:20.818000,20818
845,4,1,10,0 days 14:18:23,0 days 00:00:20.567000,20567
845,17,1,10,0 days 14:18:27,0 days 00:00:20.881000,20881
845,30,1,10,0 days 14:18:43,0 days 00:00:20.084000,20084
845,1,1,11,0 days 14:19:57,0 days 00:00:19.761000,19761
845,808,1,11,0 days 14:20:14,0 days 00:00:21.856000,21856
845,3,1,11,0 days 14:20:17,0 days 00:00:20.647000,20647
845,13,1,11,0 days 14:20:19,0 days 00:00:20.800000,20800
845,153,1,11,0 days 14:20:28,0 days 00:00:20.741000,20741
845,22,1,11,0 days 14:20:48,0 days 00:00:29.936000,29936
845,16,1,13,0 days 14:23:57,0 days 00:00:20.773000,20773
845,18,1,14,0 days 14:24:51,0 days 00:00:20.015000,20015
845,39,1,14,0 days 14:25:56,0 days 00:00:24.843000,24843
845,814,1,15,0 days 14:26:40,0 days 00:00:20.070000,20070
845,15,1,15,0 days 14:26:50,0 days 00:00:22.364000,22364
845,5,1,16,0 days 14:28:30,0 days 00:00:21.019000,21019
845,24,1,16,0 days 14:28:55,0 days 00:00:23.157000,23157
845,10,1,16,0 days 14:29:00,0 days 00:00:22.744000,22744
845,816,1,17,0 days 14:30:41,0 days 00:00:23.176000,23176
845,20,2,18,0 days 14:30:44,0 days 00:00:19.887000,19887
845,4,2,19,0 days 14:32:13,0 days 00:00:20.238000,20238
845,17,2,19,0 days 14:32:16,0 days 00:00:20.079000,20079
845,813,2,20,0 days 14:34:36,0 days 00:00:24.821000,24821
845,13,2,21,0 days 14:35:51,0 days 00:00:21.635000,21635
845,2,1,21,0 days 14:36:21,0 days 00:00:21.322000,21322
845,1,2,23,0 days 14:38:08,0 days 00:00:20.235000,20235
845,22,2,23,0 days 14:39:40,0 days 00:00:21.226000,21226
845,153,2,24,0 days 14:40:47,0 days 00:00:20.872000,20872
845,67,2,25,0 days 14:42:10,0 days 00:00:24.745000,24745
845,155,2,25,0 days 14:42:46,0 days 00:00:21.128000,21128
845,30,2,26,0 days 14:43:25,0 days 00:00:20.487000,20487
845,808,2,26,0 days 14:43:33,0 days 00:00:24.232000,24232
845,3,2,27,0 days 14:45:01,0 days 00:00:19.534000,19534
845,4,3,29,0 days 14:47:26,0 days 00:00:20.738000,20738
845,17,3,29,0 days 14:47:27,0 days 00:00:20.279000,20279
845,5,2,28,0 days 14:47:28,0 days 00:00:20.807000,20807
845,815,2,29,0 days 14:48:40,0 days 00:00:21.143000,21143
845,15,2,29,0 days 14:48:41,0 days 00:00:21.723000,21723
845,39,2,28,0 days 14:48:52,0 days 00:00:24.448000,24448
845,18,2,30,0 days 14:49:06,0 days 00:00:20.763000,20763
845,16,2,30,0 days 14:50:19,0 days 00:00:20.267000,20267
845,814,2,32,0 days 14:53:02,0 days 00:00:20.126000,20126
845,20,3,34,0 days 14:54:42,0 days 00:00:20.426000,20426
845,1,3,35,0 days 14:56:14,0 days 00:00:20.473000,20473
845,816,2,34,0 days 14:58:05,0 days 00:00:22.982000,22982
845,22,3,35,0 days 14:58:09,0 days 00:00:20.650000,20650
845,13,3,36,0 days 14:58:48,0 days 00:00:22.419000,22419
845,813,3,36,0 days 14:59:14,0 days 00:00:21.574000,21574
845,2,2,36,0 days 14:59:22,0 days 00:00:21.953000,21953
845,153,3,36,0 days 14:59:25,0 days 00:00:21.019000,21019
845,4,4,39,0 days 15:02:54,0 days 00:00:20.380000,20380
845,10,2,38,0 days 15:03:54,0 days 00:00:21.632000,21632
845,30,3,41,0 days 15:06:21,0 days 00:00:20.451000,20451
845,808,3,41,0 days 15:06:36,0 days 00:00:21.739000,21739
845,5,3,41,0 days 15:07:42,0 days 00:00:23.068000,23068
845,3,3,42,0 days 15:07:53,0 days 00:00:20.395000,20395
845,67,3,42,0 days 15:08:31,0 days 00:00:20.819000,20819
845,15,3,43,0 days 15:10:27,0 days 00:00:23.001000,23001
845,155,3,44,0 days 15:11:40,0 days 00:00:20.500000,20500
845,17,4,47,0 days 15:14:50,0 days 00:00:19.984000,19984
845,20,4,48,0 days 15:15:41,0 days 00:00:20.292000,20292
845,815,3,47,0 days 15:16:00,0 days 00:00:21.829000,21829
845,18,3,48,0 days 15:16:10,0 days 00:00:20.107000,20107
845,1,4,49,0 days 15:17:11,0 days 00:00:20.988000,20988
845,16,3,48,0 days 15:17:54,0 days 00:00:23.230000,23230
845,39,3,47,0 days 15:19:38,0 days 00:00:24.298000,24298
845,2,3,50,0 days 15:20:32,0 days 00:00:20.796000,20796
845,153,4,50,0 days 15:21:09,0 days 00:00:23.143000,23143
845,816,3,49,0 days 15:21:44,0 days 00:00:21.708000,21708
845,814,3,51,0 days 15:22:03,0 days 00:00:20.573000,20573
845,813,4,53,0 days 15:25:26,0 days 00:00:22.077000,22077
845,10,3,53,0 days 15:27:29,0 days 00:00:21.170000,21170
845,22,4,54,0 days 15:27:32,0 days 00:00:20.637000,20637
846,30,1,12,0 days 14:19:30,0 days 00:00:35.084000,35084
846,18,1,15,0 days 14:22:57,0 days 00:00:25.280000,25280
846,3,1,15,0 days 14:23:33,0 days 00:00:25.189000,25189
846,20,1,16,0 days 14:24:15,0 days 00:00:28.536000,28536
846,17,1,16,0 days 14:24:32,0 days 00:00:37.735000,37735
846,4,1,17,0 days 14:25:41,0 days 00:00:25.352000,25352
846,5,1,19,0 days 14:29:21,0 days 00:00:26.477000,26477
846,814,1,20,0 days 14:30:24,0 days 00:00:24.970000,24970
846,1,1,22,0 days 14:33:00,0 days 00:00:31.445000,31445
846,10,1,22,0 days 14:33:33,0 days 00:00:26.827000,26827
846,15,1,24,0 days 14:36:13,0 days 00:00:25.595000,25595
846,813,1,25,0 days 14:37:09,0 days 00:00:26.468000,26468
846,13,1,26,0 days 14:38:20,0 days 00:00:26.615000,26615
846,39,1,25,0 days 14:38:46,0 days 00:00:28.325000,28325
846,814,2,27,0 days 14:40:23,0 days 00:00:19.360000,19360
846,808,1,28,0 days 14:41:17,0 days 00:00:28.856000,28856
846,153,1,29,0 days 14:43:07,0 days 00:00:25.907000,25907
846,22,1,32,0 days 14:46:47,0 days 00:00:25.921000,25921
846,18,2,33,0 days 14:46:57,0 days 00:00:26.421000,26421
846,814,3,32,0 days 14:47:35,0 days 00:00:47.226000,47226
846,2,1,33,0 days 14:48:15,0 days 00:00:25.851000,25851
846,67,1,33,0 days 14:48:16,0 days 00:00:26.073000,26073
846,4,2,34,0 days 14:48:45,0 days 00:00:31.382000,31382
846,3,2,33,0 days 14:48:50,0 days 00:00:25.310000,25310
846,24,1,32,0 days 14:49:02,0 days 00:00:28.298000,28298
846,816,1,33,0 days 14:49:39,0 days 00:00:27.577000,27577
846,155,1,34,0 days 14:49:49,0 days 00:00:28.642000,28642
846,16,1,34,0 days 14:49:51,0 days 00:00:25.037000,25037
846,39,2,33,0 days 14:51:08,0 days 00:00:39.917000,39917
846,1,2,43,0 days 15:03:45,0 days 00:00:19.347000,19347
846,15,2,46,0 days 15:09:08,0 days 00:00:26.065000,26065
846,18,3,48,0 days 15:09:55,0 days 00:00:24.670000,24670
846,1,3,49,0 days 15:12:04,0 days 00:00:26.977000,26977
846,5,2,52,0 days 15:17:38,0 days 00:00:25.878000,25878
846,3,3,53,0 days 15:18:33,0 days 00:00:25.116000,25116
846,813,2,54,0 days 15:18:38,0 days 00:00:25.687000,25687
846,17,2,55,0 days 15:19:56,0 days 00:00:26.269000,26269
846,153,2,56,0 days 15:22:30,0 days 00:00:27.550000,27550
846,67,2,62,0 days 15:30:24,0 days 00:00:25.045000,25045
846,816,2,63,0 days 15:33:21,0 days 00:00:26.464000,26464
846,16,2,68,0 days 15:37:52,0 days 00:00:27.879000,27879
846,22,2,68,0 days 15:38:54,0 days 00:00:25.675000,25675
846,2,2,69,0 days 15:40:13,0 days 00:00:26.281000,26281
847,18,1,8,0 days 13:15:11,0 days 00:00:23.650000,23650
847,24,1,9,0 days 13:17:25,0 days 00:00:27.202000,27202
847,18,2,13,0 days 13:25:10,0 days 00:00:14.501000,14501
847,22,1,15,0 days 13:28:31,0 days 00:00:23.305000,23305
847,16,1,16,0 days 13:30:09,0 days 00:00:24.052000,24052
847,4,1,17,0 days 13:31:21,0 days 00:00:23.893000,23893
847,3,1,17,0 days 13:31:28,0 days 00:00:23.105000,23105
847,813,1,17,0 days 13:31:45,0 days 00:00:23.571000,23571
847,67,1,17,0 days 13:31:50,0 days 00:00:23.949000,23949
847,816,1,17,0 days 13:32:07,0 days 00:00:24.143000,24143
847,30,1,18,0 days 13:33:04,0 days 00:00:24.472000,24472
847,4,2,19,0 days 13:34:54,0 days 00:00:26.348000,26348
847,18,3,19,0 days 13:35:02,0 days 00:00:23.868000,23868
847,3,2,19,0 days 13:35:10,0 days 00:00:22.986000,22986
847,153,1,19,0 days 13:35:14,0 days 00:00:26.045000,26045
847,22,2,19,0 days 13:35:21,0 days 00:00:25.066000,25066
847,5,1,19,0 days 13:35:26,0 days 00:00:44.037000,44037
847,15,1,19,0 days 13:35:28,0 days 00:00:51.684000,51684
847,813,2,19,0 days 13:35:30,0 days 00:00:24.943000,24943
847,20,1,20,0 days 13:36:13,0 days 00:00:23.872000,23872
847,17,1,20,0 days 13:36:40,0 days 00:00:29.546000,29546
847,67,2,20,0 days 13:37:27,0 days 00:00:24.649000,24649
847,13,1,21,0 days 13:38:09,0 days 00:00:24.886000,24886
847,30,2,21,0 days 13:38:51,0 days 00:00:24.196000,24196
847,816,2,23,0 days 13:43:32,0 days 00:00:30.497000,30497
847,816,3,33,0 days 16:07:00,0 days 00:00:24.655000,24655
847,30,3,34,0 days 16:08:48,0 days 00:00:22.832000,22832
847,16,2,34,0 days 16:08:49,0 days 00:00:22.923000,22923
847,10,1,34,0 days 16:08:50,0 days 00:00:24.425000,24425
847,22,3,34,0 days 16:08:51,0 days 00:00:24.684000,24684
847,67,3,34,0 days 16:08:53,0 days 00:00:23.970000,23970
847,2,1,35,0 days 16:10:18,0 days 00:00:23.113000,23113
847,814,1,35,0 days 16:10:20,0 days 00:00:22.479000,22479
847,18,4,35,0 days 16:10:22,0 days 00:00:23.589000,23589
847,37,1,35,0 days 16:10:23,0 days 00:00:30.288000,30288
847,153,2,35,0 days 16:10:26,0 days 00:00:24.863000,24863
847,813,3,35,0 days 16:10:29,0 days 00:00:23.593000,23593
847,24,2,35,0 days 16:10:48,0 days 00:00:34.897000,34897
847,155,1,36,0 days 16:11:49,0 days 00:00:23.687000,23687
847,13,2,36,0 days 16:11:50,0 days 00:00:22.742000,22742
847,808,1,36,0 days 16:11:52,0 days 00:00:23.816000,23816
847,17,2,36,0 days 16:11:53,0 days 00:00:22.402000,22402
847,4,3,36,0 days 16:11:54,0 days 00:00:26.129000,26129
847,3,3,36,0 days 16:11:57,0 days 00:00:22.735000,22735
847,15,2,36,0 days 16:12:14,0 days 00:00:23.332000,23332
847,816,4,36,0 days 16:12:15,0 days 00:00:14.538000,14538
847,20,2,37,0 days 16:13:21,0 days 00:00:22.958000,22958
